dist_km,epoch,loss,s2_loss,step,text_loss
8665.87109375,0,7.1719536781311035,7.1646728515625,5739,0.014561880379915237
11128.4384765625,0,6.141109466552734,6.1314544677734375,5749,0.019309883937239647
9822.4208984375,0,5.594751358032227,5.588043212890625,5759,0.013416195288300514
10149.69921875,0,4.804534912109375,4.7937469482421875,5769,0.021575525403022766
9384.37109375,0,5.80204439163208,5.793907165527344,5779,0.016274919733405113
9845.19921875,0,5.561967372894287,5.5540313720703125,5789,0.015871603041887283
11984.453125,0,6.118837356567383,6.110301971435547,5799,0.017070839181542397
9975.0078125,0,5.200148582458496,5.19256591796875,5809,0.015164988115429878
9926.9609375,0,7.231443881988525,7.223621368408203,5819,0.015644989907741547
11031.361328125,0,5.860428810119629,5.853736877441406,5829,0.013384049758315086
9797.49609375,0,4.86945104598999,4.861774444580078,5839,0.015352768823504448
11043.814453125,0,8.100546836853027,8.09207534790039,5849,0.016942422837018967
11390.818359375,0,3.5254862308502197,3.51611328125,5859,0.0187460258603096
9656.275390625,0,4.897972583770752,4.891212463378906,5869,0.013520391657948494
10881.78125,0,6.735585689544678,6.727516174316406,5879,0.016138892620801926
10282.6953125,0,5.227529525756836,5.221183776855469,5889,0.012691747397184372
9880.9033203125,0,4.575840473175049,4.569465637207031,5899,0.012749383226037025
10620.931640625,0,4.202836990356445,4.195747375488281,5909,0.014178914949297905
9436.009765625,0,5.25211238861084,5.245201110839844,5919,0.01382211223244667
8374.8203125,0,5.660861492156982,5.652732849121094,5929,0.01625770330429077
9488.2421875,0,6.280309677124023,6.274097442626953,5939,0.012424848973751068
10071.1865234375,0,5.034265995025635,5.026699066162109,5949,0.015133731067180634
10214.326171875,0,6.247611045837402,6.239479064941406,5959,0.016264306381344795
9814.3359375,0,5.742905616760254,5.735843658447266,5969,0.014124356210231781
10639.572265625,0,6.099667549133301,6.0919036865234375,5979,0.01552753709256649
10240.62890625,0,5.746143341064453,5.738704681396484,5989,0.014876853674650192
9841.322265625,0,7.638033866882324,7.629020690917969,5999,0.018026549369096756
10310.2060546875,0,3.220641851425171,3.2140884399414062,6009,0.013106806203722954
9812.16015625,0,5.618361949920654,5.607719421386719,6019,0.021284932270646095
9949.14453125,0,5.2008256912231445,5.193397521972656,6029,0.014856498688459396
9482.3896484375,0,6.977128028869629,6.9702606201171875,6039,0.013734672218561172
10730.1318359375,0,5.9714789390563965,5.965007781982422,6049,0.012942114844918251
10311.71875,0,5.239521026611328,5.233375549316406,6059,0.012291127815842628
9090.775390625,0,6.591531276702881,6.5844879150390625,6069,0.014086257666349411
10383.357421875,0,4.194164276123047,4.1871185302734375,6079,0.014091076329350471
10252.154296875,0,4.8217453956604,4.815422058105469,6089,0.012646365910768509
9968.3291015625,0,5.766977787017822,5.760231018066406,6099,0.013493141159415245
10364.2734375,0,7.425264835357666,7.41778564453125,6109,0.014958679676055908
9752.740234375,0,6.784502029418945,6.777503967285156,6119,0.01399586908519268
10717.140625,0,6.645829677581787,6.639167785644531,6129,0.013323334977030754
10187.12109375,0,6.5099568367004395,6.5041351318359375,6139,0.011643042787909508
8724.2685546875,0,4.4582743644714355,4.4521942138671875,6149,0.012160725891590118
10486.935546875,0,6.734503269195557,6.7257843017578125,6159,0.017438149079680443
9651.1611328125,0,5.401170253753662,5.395393371582031,6169,0.011553846299648285
10777.884765625,0,5.69595193862915,5.688579559326172,6179,0.014744577929377556
9957.31640625,0,6.218406677246094,6.21160888671875,6189,0.013595929369330406
9185.232421875,0,6.3275933265686035,6.320518493652344,6199,0.0141493771225214
10059.021484375,0,6.211545467376709,6.2040252685546875,6209,0.01504003256559372
9058.708984375,0,4.921513080596924,4.915679931640625,6219,0.011666268110275269
11359.0,0,5.244909763336182,5.237396240234375,6229,0.015026791021227837
10739.685546875,0,6.265619277954102,6.257926940917969,6239,0.015384778380393982
7857.587890625,0,4.2755584716796875,4.2704620361328125,6249,0.010192843154072762
9558.98828125,0,5.4722795486450195,5.4650421142578125,6259,0.014474403113126755
9883.5419921875,0,7.911594390869141,7.9060516357421875,6269,0.011085674166679382
10635.603515625,0,5.211546897888184,5.204784393310547,6279,0.013524578884243965
9494.201171875,0,5.186783313751221,5.178863525390625,6289,0.015839844942092896
9405.5380859375,0,6.3897175788879395,6.384361267089844,6299,0.010712994262576103
9408.484375,0,5.157783031463623,5.152427673339844,6309,0.010710511356592178
8650.90625,0,4.003146648406982,3.9968223571777344,6319,0.012648897245526314
9787.4736328125,0,5.310464382171631,5.303901672363281,6329,0.013125069439411163
10599.947265625,0,4.287867546081543,4.2808074951171875,6339,0.014119828119874
9162.1220703125,0,5.974287033081055,5.965705871582031,6349,0.017162183299660683
9559.4453125,0,5.701236724853516,5.693798065185547,6359,0.014877695590257645
10584.203125,0,6.199343204498291,6.192283630371094,6369,0.014119584113359451
10229.861328125,0,5.631157875061035,5.6218109130859375,6379,0.01869357004761696
9679.4921875,0,3.9224321842193604,3.9159011840820312,6389,0.013061797246336937
9322.248046875,0,5.679135322570801,5.671333312988281,6399,0.01560448482632637
8933.515625,0,4.983126163482666,4.9736480712890625,6409,0.018955852836370468
9122.3662109375,0,6.380644798278809,6.373626708984375,6419,0.014036532491445541
9843.1171875,0,4.317236423492432,4.309928894042969,6429,0.014615410938858986
10176.4765625,0,6.014184474945068,6.005859375,6439,0.016650306060910225
9900.1728515625,0,6.071817874908447,6.0639495849609375,6449,0.01573638990521431
9670.9150390625,0,3.8772783279418945,3.870464324951172,6459,0.013627860695123672
8677.6806640625,0,6.253783702850342,6.246299743652344,6469,0.01496824435889721
7976.9580078125,0,6.127517223358154,6.1209716796875,6479,0.013091390952467918
11172.1513671875,0,5.744080543518066,5.7356109619140625,6489,0.016938848420977592
9425.3076171875,0,5.040974140167236,5.0336151123046875,6499,0.01471797190606594
10686.583984375,0,4.556103706359863,4.549568176269531,6509,0.013071129098534584
9138.4287109375,0,6.2764692306518555,6.267387390136719,6519,0.01816408336162567
10596.3359375,0,5.4184370040893555,5.4117431640625,6529,0.013387473300099373
10572.8818359375,0,5.608982086181641,5.602134704589844,6539,0.013695130124688148
9608.69921875,0,4.843059539794922,4.83660888671875,6549,0.0129015501588583
8481.337890625,0,6.958912372589111,6.9512786865234375,6559,0.015267577022314072
11263.3203125,0,5.573947429656982,5.567630767822266,6569,0.012632884085178375
10627.787109375,0,4.923516750335693,4.916049957275391,6579,0.01493353396654129
9596.8564453125,0,4.364197731018066,4.357597351074219,6589,0.013200784102082253
9796.8271484375,0,5.811680793762207,5.804588317871094,6599,0.014185145497322083
10132.3017578125,0,6.182732105255127,6.176475524902344,6609,0.012513319030404091
9394.3525390625,0,5.326488018035889,5.318576812744141,6619,0.015822634100914
10130.5556640625,0,7.607556343078613,7.5991058349609375,6629,0.0169009231030941
10389.3203125,0,6.627527236938477,6.621551513671875,6639,0.01195123977959156
10415.51171875,0,3.760643720626831,3.7531585693359375,6649,0.014970118179917336
10455.96875,0,6.093968391418457,6.087310791015625,6659,0.01331506110727787
10255.1259765625,0,5.280129909515381,5.273334503173828,6669,0.013591231778264046
9847.2724609375,0,5.364654541015625,5.35748291015625,6679,0.014343127608299255
11190.1806640625,0,4.591443061828613,4.584625244140625,6689,0.013635512441396713
9867.5625,0,6.879910945892334,6.8719024658203125,6699,0.016017388552427292
10592.5263671875,0,6.466692924499512,6.459865570068359,6709,0.013654625043272972
8057.611328125,0,7.902529239654541,7.895381927490234,6719,0.014294315129518509
9863.4755859375,0,5.821185111999512,5.8135986328125,6729,0.015173269435763359
10286.578125,0,5.287220478057861,5.280033111572266,6739,0.014375032857060432
10392.6796875,0,6.64479923248291,6.6376190185546875,6749,0.014360878616571426
11463.041015625,0,3.663043260574341,3.65496826171875,6759,0.01615004986524582
8488.328125,0,4.709958076477051,4.7042236328125,6769,0.01146930456161499
9786.18359375,0,5.053107738494873,5.046630859375,6779,0.012953484430909157
9951.8037109375,0,3.023430824279785,3.01708984375,6789,0.01268179900944233
9779.142578125,0,5.469948768615723,5.463005065917969,6799,0.013887295499444008
9841.068359375,0,6.661773681640625,6.653881072998047,6809,0.01578477770090103
8980.400390625,0,4.771763801574707,4.7651519775390625,6819,0.013223543763160706
9389.197265625,0,4.718719482421875,4.711433410644531,6829,0.014572246000170708
8898.3955078125,0,5.8824992179870605,5.876617431640625,6839,0.011763442307710648
9756.19921875,0,3.707402467727661,3.6993560791015625,6849,0.016092540696263313
10468.6298828125,0,5.691399097442627,5.684471130371094,6859,0.01385580189526081
9870.0283203125,0,5.514979839324951,5.50811767578125,6869,0.013724081218242645
10902.46875,0,5.481102466583252,5.47467041015625,6879,0.012864425778388977
10591.7890625,0,6.838895797729492,6.832977294921875,6889,0.011837363243103027
9043.2265625,0,4.04368257522583,4.037883758544922,6899,0.011597493663430214
9441.474609375,0,6.129233360290527,6.1226959228515625,6909,0.013075023889541626
11392.6357421875,0,4.695565223693848,4.689140319824219,6919,0.012849859893321991
10457.3203125,0,3.8314690589904785,3.825244903564453,6929,0.01244838535785675
10708.470703125,0,4.156107425689697,4.1495208740234375,6939,0.013173015788197517
9138.689453125,0,4.973062038421631,4.966972351074219,6949,0.012179747223854065
9489.17578125,0,6.009979248046875,6.0030364990234375,6959,0.013885721564292908
10655.1982421875,0,4.419614315032959,4.413158416748047,6969,0.012911409139633179
10245.27734375,0,7.002673625946045,6.995719909667969,6979,0.01390749029815197
9691.51171875,0,5.205657958984375,5.19659423828125,6989,0.01812777854502201
9935.51953125,0,7.350817680358887,7.344032287597656,6999,0.01357070729136467
9127.03125,0,5.677229404449463,5.6709442138671875,7009,0.012570438906550407
8976.435546875,0,5.000225067138672,4.993888854980469,7019,0.012672554701566696
10390.15234375,0,6.96518087387085,6.958347320556641,7029,0.013667216524481773
8613.3056640625,0,4.339142799377441,4.331321716308594,7039,0.015641940757632256
9782.623046875,0,4.823758602142334,4.816474914550781,7049,0.014567622914910316
9415.779296875,0,4.904140949249268,4.896659851074219,7059,0.014962103217840195
9389.255859375,0,6.497158050537109,6.490447998046875,7069,0.01342012733221054
10111.705078125,0,6.474367618560791,6.4680938720703125,7079,0.012547444552183151
11949.732421875,0,5.7429962158203125,5.73236083984375,7089,0.02127065695822239
10212.3994140625,0,6.801326274871826,6.794586181640625,7099,0.013480445370078087
8661.671875,0,4.871501445770264,4.865840911865234,7109,0.0113210529088974
11169.611328125,0,5.389814853668213,5.382541656494141,7119,0.01454668864607811
11362.7490234375,0,5.720748424530029,5.714042663574219,7129,0.013411341235041618
9506.455078125,0,6.411348342895508,6.404258728027344,7139,0.014179455116391182
10347.2314453125,0,4.991858005523682,4.9857635498046875,7149,0.01218860037624836
9861.146484375,0,4.289683818817139,4.2801055908203125,7159,0.019156325608491898
10213.6943359375,0,5.325750827789307,5.319469451904297,7169,0.012562748044729233
11661.091796875,0,4.885555744171143,4.8782196044921875,7179,0.014671938493847847
9763.45703125,0,5.635384559631348,5.629241943359375,7189,0.012285294011235237
9273.6796875,0,5.232448577880859,5.225467681884766,7199,0.013961425051093102
